period,flow,sector,hs6,primaryValue,quantity_kg
2025,Import,iron_steel_73,730630,19106034,9230658
2025,Import,iron_steel_73,730721,43410822,3359982
2025,Import,iron_steel_73,730791,76334009,29243161
2025,Import,iron_steel_73,730810,9704203,2286284
2025,Import,iron_steel_73,730820,905246872,254197820
2025,Import,iron_steel_73,730830,62541390,3312286
2025,Import,iron_steel_73,730840,101868281,26073266
2025,Import,iron_steel_73,730890,1160578280,284583390
2025,Import,iron_steel_73,730900,82072948,6252060
2025,Import,iron_steel_73,731010,21487018,3288403
2025,Import,iron_steel_73,731021,7475145,1069075
2025,Import,iron_steel_73,731029,80352763,11838460
2025,Import,iron_steel_73,731100,48801001,12276647
2025,Import,iron_steel_73,731815,394925780,55370415
2025,Import,iron_steel_73,731816,242527442,12846819
2025,Import,iron_steel_73,731822,42985518,2791844
2025,Import,iron_steel_73,731823,11248531,695061
2025,Import,iron_steel_73,732690,927128776,88138313
